date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:42:32	73662/73662	---M--	200	added ('OK')	image/png	etag:%2211fbe-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/01.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/01.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:33	208822/208822	---M--	200	added ('OK')	image/png	etag:%2232fb6-5cd080f88c6ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/contact-us/01.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/contact-us/01.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/contact-us.html)
18:42:34	102413/102413	---M--	200	added ('OK')	image/png	etag:%221900d-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/03.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/03.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:34	92311/92311	---M--	200	added ('OK')	image/png	etag:%2216897-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/02.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/02.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:34	74713/74713	---M--	200	added ('OK')	image/png	etag:%22123d9-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/05.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/05.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:34	65074/65074	---M--	200	added ('OK')	image/png	etag:%22fe32-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/04.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/04.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:35	59159/59159	---M--	200	added ('OK')	image/png	etag:%22e717-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/06.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/06.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:36	114303/114303	---M--	200	added ('OK')	image/png	etag:%221be7f-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/07.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/07.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:36	88988/88988	---M--	200	added ('OK')	image/png	etag:%2215b9c-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/08.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/08.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:37	94376/94376	---M--	200	added ('OK')	image/png	etag:%22170a8-5cd080f88b74c%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/09.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/09.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:37	100262/100262	---M--	200	added ('OK')	image/png	etag:%22187a6-5cd080f88c6ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/10.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/10.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:37	88988/88988	---M--	200	added ('OK')	image/png	etag:%2215b9c-5cd080f88c6ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/11.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/11.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:39	29530/29530	---M--	200	added ('OK')	image/jpeg	etag:%22735a-5cd080f89b14d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/01.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/01.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:41	112889/112889	---M--	200	added ('OK')	image/png	etag:%221b8f9-5cd080f88c6ec%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/12.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/category/12.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/category-list.html)
18:42:41	50697/50697	---M--	200	added ('OK')	image/jpeg	etag:%22c609-5cd1c967a95fd%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/02.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/02.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:42	6322/6322	---M--	200	added ('OK')	image/jpeg	etag:%2218b2-5cd080f89b14d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/1.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/1.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:45	7110/7110	---M--	200	added ('OK')	image/jpeg	etag:%221bc6-5cd080f89c0ed%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/2.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/2.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:45	6322/6322	---M--	200	added ('OK')	image/jpeg	etag:%2218b2-5cd080f89c0ed%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/3.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/3.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:48	110075/110075	---M--	200	added ('OK')	image/png	etag:%221adfb-5cd080f89b14d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/11.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/11.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:49	63661/63661	---M--	200	added ('OK')	image/png	etag:%22f8ad-5cd080f89b14d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/13.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/13.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:50	108433/108433	---M--	200	added ('OK')	image/png	etag:%221a791-5cd080f89b14d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/12.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/12.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:51	111576/111576	---M--	200	added ('OK')	image/png	etag:%221b3d8-5cd080f89b14d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/14.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/new-product/14.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:51	2172/2172	---M--	200	added ('OK')	image/png	etag:%2287c-5cd3551229874%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/11.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/11.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/new-product.html)
18:42:51	17191/17191	---M--	200	added ('OK')	image/jpeg	etag:%224327-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/01.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/01.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/onSale.html)
18:42:52	26129/26129	---M--	200	added ('OK')	image/jpeg	etag:%226611-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/03.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/03.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/onSale.html)
18:42:52	4437/4437	---M--	200	added ('OK')	image/jpeg	etag:%221155-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/1.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/1.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/onSale.html)
18:42:53	4437/4437	---M--	200	added ('OK')	image/jpeg	etag:%221155-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/2.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/2.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/onSale.html)
18:42:53	4650/4650	---M--	200	added ('OK')	image/jpeg	etag:%22122a-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/3.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/onSale/3.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/onSale.html)
18:42:54	32475/32475	---M--	200	added ('OK')	image/jpeg	etag:%227edb-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/01.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/01.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/outOfStockProduct.html)
18:42:54	26758/26758	---M--	200	added ('OK')	image/jpeg	etag:%226886-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/02.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/02.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/outOfStockProduct.html)
18:42:55	26435/26435	---M--	200	added ('OK')	image/jpeg	etag:%226743-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/03.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/03.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/outOfStockProduct.html)
18:42:56	5285/5285	---M--	200	added ('OK')	image/jpeg	etag:%2214a5-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/1.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/1.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/outOfStockProduct.html)
18:42:56	4621/4621	---M--	200	added ('OK')	image/jpeg	etag:%22120d-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/2.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/2.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/outOfStockProduct.html)
18:42:57	4505/4505	---M--	200	added ('OK')	image/jpeg	etag:%221199-5cd1c967aa59d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/3.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/product/outOfStockProduct/3.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/product/outOfStockProduct.html)
18:42:58	52183/52183	---M--	200	added ('OK')	image/jpeg	etag:%22cbd7-5cd3551229874%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-shap-6.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-shap-6.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/blog/one-column-blog.html)
18:42:58	7687/7687	---M--	200	added ('OK')	image/png	etag:%221e07-5cd3551229874%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-img-7.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/banner-img-7.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/blog/one-column-blog.html)
18:43:00	38379/38379	---M--	200	added ('OK')	image/png	etag:%2295eb-5cd080f89e02d%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/07.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/testimonial/07.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/blog/left-sidebar-blog.html)
18:43:01	62349/62349	---M--	200	added ('OK')	image/jpeg	etag:%22f38d-5cd3551229874%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-13.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/banner/shap-13.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/blog/two-column-blog.html)
18:43:01	11042/11042	---M--	200	added ('OK')	image/jpeg	etag:%222b22-5cd080f88a7ac%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/cart/snack-1.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/cart/snack-1.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/cart.html)
18:43:02	47679/47679	---M--	200	added ('OK')	image/jpeg	etag:%22ba3f-5cd080f88a7ac%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/cart/snack-2.jpg	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/cart/snack-2.jpg	(from https://templates.iqonic.design/foodsto/html/theme/dist/wishlist.html)
18:43:05	342160/342160	---M--	200	added ('OK')	image/png	etag:%2253890-5cd080f88a7ac%22	https://templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/10.png	C:/Users/DELL/source/foodsto/templates.iqonic.design/foodsto/html/theme/dist/assets/images/blog/10.png	(from https://templates.iqonic.design/foodsto/html/theme/dist/blog/left-sidebar-blog.html)
